Temps[s] ; Tension Generateur[V] ; Courant[A] 
229.2730152606964 ; 0.0782 ; 0.0 
229.77362656593323 ; 0.0782 ; 0.0 
230.27406764030457 ; 0.0782 ; 0.0 
230.77424216270447 ; 0.0782 ; 0.0 
231.27483248710632 ; 0.0782 ; 0.0 
231.77546334266663 ; 0.0782 ; 0.0 
232.27603363990784 ; 0.0782 ; 0.0 
232.77676558494568 ; 0.0782 ; 0.0 
233.27745008468628 ; 0.0782 ; 0.0 
233.77801704406738 ; 0.0782 ; 0.0 
234.27858567237854 ; 0.0782 ; 0.0 
234.7791645526886 ; 0.0792 ; 0.0 
235.27972984313965 ; 0.0792 ; 0.0 
235.78040552139282 ; 0.0782 ; 0.0 
236.28104043006897 ; 0.0792 ; 0.0 
236.78159379959106 ; 0.0782 ; 0.0 
237.28223180770874 ; 0.0792 ; 0.0 
237.78291726112366 ; 0.0792 ; 0.0 
238.28358674049377 ; 0.0782 ; 0.0 
238.78380036354065 ; 0.0792 ; 0.0 
239.28448724746704 ; 0.0782 ; 0.0 
239.78518199920654 ; 0.0792 ; 0.0 
240.28578329086304 ; 0.0792 ; 0.0 
240.78642773628235 ; 0.0792 ; 0.0 
241.28706121444702 ; 0.0792 ; 0.0 
241.78775835037231 ; 0.0792 ; 0.0 
242.28839230537415 ; 0.0802 ; 0.0 
242.78895354270935 ; 0.0802 ; 0.0 
243.2895896434784 ; 0.0792 ; 0.0 
243.79022359848022 ; 0.0792 ; 0.0 
244.2907919883728 ; 0.0792 ; 0.0 
244.7914137840271 ; 0.0792 ; 0.0 
245.29196548461914 ; 0.0802 ; 0.0 
245.79248356819153 ; 0.0802 ; 0.0 
246.29317021369934 ; 0.0792 ; 0.0 
246.7938256263733 ; 0.0802 ; 0.0 
247.2939977645874 ; 0.0802 ; 0.0 
247.79456090927124 ; 0.0802 ; 0.0 
248.29520916938782 ; 0.0792 ; 0.0 
248.79590511322021 ; 0.0792 ; 0.0 
249.29656052589417 ; 0.0802 ; 0.0 
249.79722666740417 ; 0.0802 ; 0.0 
250.2978732585907 ; 0.0802 ; 0.0 
250.7985076904297 ; 0.0802 ; 0.0 
251.2990734577179 ; 0.0802 ; 0.0 
251.7997064590454 ; 0.0802 ; 0.0 
252.30039310455322 ; 0.0811 ; 0.0 
252.80094456672668 ; 0.0802 ; 0.0 
253.30133986473083 ; 0.0811 ; 0.0 
253.8018970489502 ; 0.0802 ; 0.0 
254.30259156227112 ; 0.0802 ; 0.0 
254.80328679084778 ; 0.0811 ; 0.0 
255.30384182929993 ; 0.0811 ; 0.0 
255.80449032783508 ; 0.0802 ; 0.0 
256.3051173686981 ; 0.0802 ; 0.0 
256.8057849407196 ; 0.0811 ; 0.0 
257.3063545227051 ; 0.0811 ; 0.0 
257.80699849128723 ; 0.0811 ; 0.0 
258.3076376914978 ; 0.0811 ; 0.0 
258.80818915367126 ; 0.0811 ; 0.0 
259.3089232444763 ; 0.0811 ; 0.0 
259.8095955848694 ; 0.0811 ; 0.0 
260.3099892139435 ; 0.0811 ; 0.0 
260.8105499744415 ; 0.0811 ; 0.0 
261.3112132549286 ; 0.0811 ; 0.0 
261.81190848350525 ; 0.0811 ; 0.0 
262.31259179115295 ; 0.0821 ; 0.0 
262.8132402896881 ; 0.0821 ; 0.0 
263.31389904022217 ; 0.0821 ; 0.0 
263.8144965171814 ; 0.0811 ; 0.0 
264.315083026886 ; 0.0821 ; 0.0 
264.8157408237457 ; 0.0821 ; 0.0 
265.3164322376251 ; 0.0821 ; 0.0 
265.8170864582062 ; 0.0821 ; 0.0 
266.31775546073914 ; 0.0821 ; 0.0 
266.81841230392456 ; 0.0831 ; 0.0 
267.31909823417664 ; 0.0821 ; 0.0 
267.81977248191833 ; 0.0821 ; 0.0 
268.3204164505005 ; 0.0821 ; 0.0 
268.82106924057007 ; 0.0821 ; 0.0 
269.3217306137085 ; 0.0821 ; 0.0 
269.8219532966614 ; 0.0831 ; 0.0 
270.32260370254517 ; 0.0831 ; 0.0 
270.82330226898193 ; 0.0831 ; 0.0 
271.3239583969116 ; 0.0831 ; 0.0 
271.824670791626 ; 0.0831 ; 0.0 
272.32533597946167 ; 0.0831 ; 0.0 
272.8259074687958 ; 0.0831 ; 0.0 
273.3264763355255 ; 0.0831 ; 0.0 
273.8270492553711 ; 0.0831 ; 0.0 
274.327618598938 ; 0.0831 ; 0.0 
274.82828307151794 ; 0.0831 ; 0.0 
275.3289318084717 ; 0.0831 ; 0.0 
275.8295977115631 ; 0.0831 ; 0.0 
276.3298945426941 ; 0.0841 ; 0.0 
276.8299789428711 ; 0.0841 ; 0.0 
277.3305072784424 ; 0.0841 ; 0.0 
277.83105397224426 ; 0.0841 ; 0.0 
